system_slug,system_name,system_description,source_short_title,source_full_title,source_edition,source_year,source_citation,source_url,subject_system_slug,object_system_slug,subject_name,subject_kind,subject_description,object_name,object_kind,object_description,subject_aliases,object_aliases,relation_slug,relation_label,source_locator,note,confidence,variant_group,is_editorial
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Fire,element,Fire in the elemental hierarchy summarized from Golden Dawn / 777-style material.,South,direction,,,,direction_of,Direction,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Fire,element,Fire in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Elohim,divine_name,,,,divine_name_of,Divine Name,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Fire,element,Fire in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Michael,angel,,,,archangel_of,Archangel,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Fire,element,Fire in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Djin,spirit,,,,elemental_king_of,Elemental King,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Fire,element,Fire in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Salamanders,elemental_beings,,,,elementals_of,Elementals,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Air,element,Air in the elemental hierarchy summarized from Golden Dawn / 777-style material.,East,direction,,,,direction_of,Direction,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Air,element,Air in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Jehovah,divine_name,,,,divine_name_of,Divine Name,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Air,element,Air in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Raphael,angel,,,,archangel_of,Archangel,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Air,element,Air in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Paralda,spirit,,,,elemental_king_of,Elemental King,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Air,element,Air in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Sylphs,elemental_beings,,,,elementals_of,Elementals,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Water,element,Water in the elemental hierarchy summarized from Golden Dawn / 777-style material.,West,direction,,,,direction_of,Direction,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Water,element,Water in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Eheieh,divine_name,,,,divine_name_of,Divine Name,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Water,element,Water in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Gabriel,angel,,,,archangel_of,Archangel,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Water,element,Water in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Nichsa,spirit,,,,elemental_king_of,Elemental King,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Water,element,Water in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Undines,elemental_beings,,,,elementals_of,Elementals,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Earth,element,Earth in the elemental hierarchy summarized from Golden Dawn / 777-style material.,North,direction,,,,direction_of,Direction,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Earth,element,Earth in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Agla,divine_name,,,,divine_name_of,Divine Name,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Earth,element,Earth in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Uriel,angel,,,,archangel_of,Archangel,Element hierarchy summary,,0.9,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Earth,element,Earth in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Ghob,spirit,,,,elemental_king_of,Elemental King,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Caduceus Malkuth,Malkuth,Hermetic Library web text,,"Colin Low, ""Malkuth,"" Caduceus / Hermetic Library.",https://hermetic.com/caduceus/qabalah/041_kab,,,Earth,element,Earth in the elemental hierarchy summarized from Golden Dawn / 777-style material.,Gnomes,elemental_beings,,,,elementals_of,Elementals,Element hierarchy summary,,0.85,elements,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Binah,sephirah,,,,sephirah_correspondence,Sephirah,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",3,number,,,,number_of,Number,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Black,color,,,,color_of,Color,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Lead,metal,,,,metal_of,Metal,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tzaphqiel,angel,,,,archangel_of,Archangel,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Pearl,stone,,,,stone_of,Stone,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Cypress,plant,,,,plant_of,Plant,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Myrrh,perfume,,,,perfume_of,Perfume,Binah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Planetary Hours,Planetary hours,Wikipedia web article,,"""Planetary hours,"" Wikipedia.",https://en.wikipedia.org/wiki/Planetary_hours,,,Saturn,planet,"Editorial planet rollup for Saturn, projected from the corresponding sephirah in this same Golden Dawn lineage.",Saturday,day,,,,day_of,Day,Planetary weekday sequence,Traditional planetary week.,0.9,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Chesed,sephirah,,,,sephirah_correspondence,Sephirah,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",4,number,,,,number_of,Number,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Blue,color,,,,color_of,Color,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tin,metal,,,,metal_of,Metal,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Tzadqiel,angel,,,,archangel_of,Archangel,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Sapphire,stone,,,,stone_of,Stone,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Rush,plant,,,,plant_of,Plant,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Cedar,perfume,,,,perfume_of,Perfume,Chesed Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",Planetary Hours,Planetary hours,Wikipedia web article,,"""Planetary hours,"" Wikipedia.",https://en.wikipedia.org/wiki/Planetary_hours,,,Jupiter,planet,"Editorial planet rollup for Jupiter, projected from the corresponding sephirah in this same Golden Dawn lineage.",Thursday,day,,,,day_of,Day,Planetary weekday sequence,Traditional planetary week.,0.9,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Geburah,sephirah,,,,sephirah_correspondence,Sephirah,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",5,number,,,,number_of,Number,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Mars,planet,"Editorial planet rollup for Mars, projected from the corresponding sephirah in this same Golden Dawn lineage.",Scarlet,color,,,,color_of,Color,Geburah Correspondences,Editorial convenience row derived from the associated sephirah profile in the same Golden Dawn / 777-style system; useful for direct planet lookup.,0.8,planet_rollup,true
